date,chirps_lag1d_mm,chirps_lag2d_mm,chirps_lag3d_mm,chirps_roll3d_mm,chirps_roll7d_mm,chirps_roll14d_mm,chirps_roll30d_mm,chirps_rainy_days_7d,chirps_rainy_days_30d,chirps_max3d_mm,chirps_max7d_mm,chirps_api,chirps_month_mean_mm,chirps_month_std_mm,chirps_anomaly,chirps_wet_spell_len,chirps_dry_spell_len
1984-10-27,0.0,6.26106071472168,0.0,6.26106071472168,6.26106071472168,6.26106071472168,216.5331768989563,1.0,12.0,6.26106071472168,6.26106071472168,12.684403561570209,5.724916855801284,8.98343172960998,-5.724916855801284,0.0,1.0
1984-10-28,0.0,0.0,6.26106071472168,6.26106071472168,6.26106071472168,6.26106071472168,216.5331768989563,1.0,12.0,6.26106071472168,6.26106071472168,10.781743027334677,5.724916855801284,8.98343172960998,-5.724916855801284,0.0,2.0
1984-10-29,0.0,0.0,0.0,0.0,6.26106071472168,6.26106071472168,186.9448380470276,1.0,11.0,0.0,6.26106071472168,9.164481573234475,5.724916855801284,8.98343172960998,-5.724916855801284,0.0,3.0
1984-10-30,0.0,0.0,0.0,0.0,6.26106071472168,6.26106071472168,171.3530068397522,1.0,10.0,0.0,6.26106071472168,7.789809337249304,5.724916855801284,8.98343172960998,-5.724916855801284,0.0,4.0
1984-10-31,0.0,0.0,0.0,0.0,6.26106071472168,6.26106071472168,146.7500672340393,1.0,9.0,0.0,6.26106071472168,6.6213379366619085,5.724916855801284,8.98343172960998,-5.724916855801284,0.0,5.0
1984-11-01,0.0,0.0,0.0,0.0,6.26106071472168,6.26106071472168,119.34921503067017,1.0,8.0,0.0,6.26106071472168,5.6281372461626225,2.3855458470255995,6.009825206166865,-2.3855458470255995,0.0,6.0
1984-11-02,0.0,0.0,0.0,0.0,0.0,6.26106071472168,111.5204005241394,0.0,7.0,0.0,0.0,4.783916659238229,2.3855458470255995,6.009825206166865,-2.3855458470255995,0.0,7.0
1984-11-03,0.0,0.0,0.0,0.0,0.0,6.26106071472168,111.5204005241394,0.0,7.0,0.0,0.0,4.0663291603524945,2.3855458470255995,6.009825206166865,-2.3855458470255995,0.0,8.0
1984-11-04,0.0,0.0,0.0,0.0,0.0,6.26106071472168,107.60599327087402,0.0,6.0,0.0,0.0,3.45637978629962,2.3855458470255995,6.009825206166865,-2.3855458470255995,0.0,9.0
1984-11-05,0.0,0.0,0.0,0.0,0.0,6.26106071472168,99.77717876434326,0.0,5.0,0.0,0.0,2.9379228183546773,2.3855458470255995,6.009825206166865,-2.3855458470255995,0.0,10.0
1984-11-06,0.0,0.0,0.0,0.0,0.0,6.26106071472168,99.77717876434326,0.0,5.0,0.0,0.0,2.4972343956014758,2.3855458470255995,6.009825206166865,-2.3855458470255995,0.0,11.0
1984-11-07,0.0,0.0,0.0,0.0,0.0,6.26106071472168,75.72875881195068,0.0,4.0,0.0,0.0,2.122649236261254,2.3855458470255995,6.009825206166865,-2.3855458470255995,0.0,12.0
1984-11-08,0.0,0.0,0.0,0.0,0.0,6.26106071472168,39.65613079071045,0.0,3.0,0.0,0.0,1.804251850822066,2.3855458470255995,6.009825206166865,-2.3855458470255995,0.0,13.0
1984-11-09,0.0,0.0,0.0,0.0,0.0,0.0,15.607710838317871,0.0,2.0,0.0,0.0,1.533614073198756,2.3855458470255995,6.009825206166865,-2.3855458470255995,0.0,14.0
1984-11-10,0.0,0.0,0.0,0.0,0.0,0.0,15.607710838317871,0.0,2.0,0.0,0.0,1.3035719622189426,2.3855458470255995,6.009825206166865,-2.3855458470255995,0.0,15.0
1984-11-11,0.0,0.0,0.0,0.0,0.0,0.0,6.26106071472168,0.0,1.0,0.0,0.0,1.108036167886101,2.3855458470255995,6.009825206166865,-2.3855458470255995,0.0,16.0
